total KP 
5116
x,y,time[s]
0.720058,0.568655,0.079825
0.761598,0.580726,0.062845
0.600321,0.402174,0.061895
0.756725,0.538462,0.061997
0.549565,0.598684,0.050055
0.614504,0.210816,0.078841
0.417271,0.500000,0.005642
0.478916,0.549180,0.050286
0.824876,0.585487,0.056041
0.838013,0.555195,0.062610
0.538851,0.719937,0.069454
0.829940,0.584597,0.054380
0.805268,0.585047,0.054954
0.508999,0.674933,0.005277
0.555462,0.601115,0.060380
0.516694,0.640187,0.066579
0.620722,0.638087,0.013020
0.746698,0.566109,0.048106
0.843040,0.568338,0.053378
0.806220,0.562867,0.063088
0.774116,0.593849,0.056423
0.609439,0.559753,0.066935
0.765419,0.583691,0.069043
0.818554,0.561905,0.048565
0.818538,0.595801,0.052945
0.534610,0.621127,0.053501
0.544929,0.549115,0.045208
0.811339,0.560386,0.051041
0.791703,0.580889,0.065948
0.822967,0.553828,0.067285
0.814076,0.601861,0.069961
0.748508,0.662510,0.003353
0.821526,0.589262,0.054631
0.689189,0.558761,0.058566
0.724758,0.568758,0.076979
0.651546,0.572043,0.052726
0.831158,0.571778,0.055564
0.807273,0.585919,0.059888
0.811049,0.574941,0.049431
0.729592,0.538016,0.052814
0.813802,0.578470,0.066899
0.801775,0.577844,0.051507
0.809465,0.563046,0.055205
0.812274,0.560000,0.070431
0.289017,0.221423,0.041611
0.792094,0.541485,0.060702
0.777778,0.563531,0.069237
0.701363,0.578069,0.070635
0.547145,0.300654,0.045583
0.807854,0.564607,0.071890
0.566096,0.573770,0.076710
0.324651,0.765597,0.058290
0.709268,0.522149,0.060630
0.560074,0.653043,0.046026
0.822770,0.591017,0.061208
0.803625,0.610832,0.062694
0.527368,0.646054,0.046895
0.765808,0.576923,0.057480
0.271985,0.577700,0.070082
0.548387,0.572334,0.079807
0.734338,0.587963,0.040812
0.491892,0.692488,0.005251
0.581072,0.554355,0.013198
0.720833,0.591572,0.050659
0.761633,0.555556,0.004143
0.833503,0.589357,0.050360
0.536232,0.653928,0.055603
0.823682,0.599309,0.055091
0.513138,0.580265,0.067532
0.811525,0.572629,0.015065
0.818310,0.563380,0.046666
0.832437,0.596616,0.048900
0.458689,0.751295,0.054799
0.803066,0.606519,0.058534
0.803906,0.573259,0.060633
0.262172,0.533333,0.064269
0.834711,0.583265,0.066577
0.564673,0.581028,0.069008
0.572816,0.601515,0.001113
0.835763,0.595825,0.013057
0.780333,0.525078,0.052304
0.549254,0.578154,0.055388
0.678161,0.659443,0.071232
0.825156,0.584141,0.006770
0.623613,0.314658,0.046389
0.822542,0.581451,0.067184
0.595184,0.600577,0.071637
0.541463,0.579677,0.048062
0.544516,0.589776,0.054899
0.751085,0.568245,0.055695
0.829504,0.576355,0.074883
0.724481,0.561175,0.049393
0.444444,0.738329,0.056787
0.561733,0.543133,0.062024
0.551948,0.618838,0.050318
0.802311,0.558077,0.062786
0.811945,0.570168,0.065311
0.624473,0.575758,0.006228
0.829511,0.593992,0.055809
0.453472,0.365462,0.057783
0.478088,0.711191,0.059119
0.578178,0.175966,0.061877
0.815722,0.573454,0.075189
0.814252,0.573733,0.056302
0.454774,0.745946,0.002136
0.571791,0.613861,0.074571
0.575394,0.548341,0.056667
0.478223,0.227848,0.072749
0.820134,0.601325,0.051807
0.564052,0.606838,0.059794
0.536493,0.650356,0.047798
0.808453,0.580995,0.048720
0.797802,0.608981,0.050527
0.594193,0.596873,0.055175
0.802721,0.597841,0.075001
0.620098,0.236264,0.007046
0.813576,0.570000,0.055226
0.820298,0.567010,0.007685
0.674623,0.328834,0.060376
0.832306,0.567766,0.073644
0.828229,0.578808,0.076558
0.826722,0.593621,0.009529
0.821826,0.581758,0.055711
0.837321,0.564762,0.068183
0.158158,0.474052,0.054923
0.776819,0.516524,0.056520
0.580163,0.607856,0.010212
0.610592,0.347095,0.051662
0.817094,0.602050,0.055541
0.826216,0.594000,0.060715
0.823147,0.582474,0.006233
0.633874,0.739583,0.045836
0.550225,0.624822,0.048616
0.816712,0.564644,0.052630
0.821384,0.581886,0.054686
0.830031,0.603306,0.079116
0.665359,0.564417,0.050567
0.817073,0.589617,0.006035
0.825397,0.592809,0.067305
0.812860,0.564176,0.071143
0.827885,0.582617,0.001046
0.660309,0.586700,0.050614
0.816794,0.593312,0.054523
0.741890,0.568681,0.055140
0.762069,0.734007,0.065428
0.575101,0.642255,0.070575
0.745554,0.601333,0.076210
0.811870,0.565169,0.062799
0.535928,0.582332,0.044243
0.485640,0.679715,0.067013
0.533520,0.580311,0.069163
0.541367,0.586207,0.044506
0.800618,0.543413,0.051303
0.803114,0.567543,0.054798
0.792432,0.581622,0.004436
0.584885,0.575314,0.045850
0.637857,0.575682,0.048498
0.795918,0.546893,0.052881
0.811458,0.569937,0.053094
0.799826,0.586919,0.070341
0.497647,0.624724,0.046863
0.607239,0.638889,0.051220
0.814849,0.580055,0.053449
0.821712,0.574336,0.009109
0.325543,0.616297,0.000970
0.694678,0.627530,0.048747
0.834990,0.560878,0.050616
0.584329,0.384224,0.057199
0.699213,0.589246,0.009097
0.808000,0.300851,0.052283
0.823337,0.575107,0.053511
0.373257,0.667669,0.054974
0.811374,0.512381,0.072856
0.538062,0.701562,0.002239
0.559482,0.572562,0.054921
0.838748,0.580024,0.064669
0.557692,0.582697,0.052878
0.835821,0.576396,0.053331
0.519864,0.557127,0.058395
0.680212,0.728571,0.076632
0.580681,0.672098,0.004418
0.671714,0.563279,0.065672
0.577617,0.737885,0.004018
0.812500,0.602564,0.053081
0.622186,0.224719,0.058039
0.401739,0.519008,0.062352
0.714008,0.571693,0.044741
0.680776,0.445392,0.052171
0.558252,0.720779,0.034467
0.539450,0.575652,0.046847
0.575000,0.607639,0.059536
0.434923,0.623672,0.068178
0.815278,0.605517,0.073021
0.273063,0.445255,0.041559
0.517882,0.503602,0.046684
0.834596,0.561491,0.050219
0.764286,0.622485,0.066193
0.821083,0.588749,0.070151
0.826999,0.594278,0.071478
0.813278,0.589603,0.077214
0.553712,0.565710,0.077500
0.553757,0.574094,0.072611
0.808877,0.572470,0.056553
0.700139,0.576486,0.052517
0.823961,0.570388,0.079629
0.532140,0.702541,0.060391
0.838983,0.569007,0.072764
0.573852,0.587165,0.000761
0.333799,0.739474,0.016463
0.714286,0.575840,0.038539
0.697240,0.584394,0.052203
0.815401,0.560000,0.060157
0.816227,0.593023,0.070629
0.565511,0.559581,0.070031
0.818182,0.596282,0.053194
0.818815,0.589977,0.054616
0.745098,0.574129,0.055672
0.534806,0.499726,0.057902
0.790727,0.581907,0.055904
0.819611,0.560620,0.062612
0.809184,0.595808,0.056467
0.553312,0.629265,0.051996
0.721805,0.595849,0.065583
0.682292,0.520147,0.000583
0.618936,0.682292,0.003651
0.489247,0.587940,0.039569
0.547185,0.600304,0.052772
0.620141,0.672697,0.051399
0.817291,0.579323,0.054934
0.675906,0.302925,0.056490
0.566714,0.596708,0.070509
0.746816,0.272661,0.074488
0.808424,0.553451,0.051300
0.513648,0.426529,0.059366
0.806924,0.566580,0.077732
0.827131,0.568862,0.077880
0.532967,0.688095,0.068151
0.678700,0.560227,0.047728
0.540323,0.602379,0.047766
0.785806,0.620733,0.054933
0.573770,0.615885,0.060389
0.553679,0.588850,0.063418
0.814134,0.585413,0.059594
0.832274,0.577320,0.062149
0.727412,0.569031,0.063529
0.700645,0.589901,0.050321
0.599730,0.421053,0.055438
0.408408,0.620787,0.060183
0.812734,0.613383,0.062852
0.819918,0.577080,0.004211
0.547322,0.564763,0.067652
0.827778,0.573433,0.053417
0.824661,0.603926,0.057726
0.802469,0.602203,0.058443
0.802994,0.582751,0.064047
0.828889,0.554433,0.059268
0.396859,0.253507,0.063352
0.832086,0.576635,0.003087
0.525408,0.340314,0.041753
0.677184,0.604839,0.044721
0.822286,0.607212,0.070034
0.816300,0.589333,0.002745
0.767213,0.601770,0.044374
0.526389,0.588384,0.045873
0.706938,0.647740,0.046110
0.819035,0.557047,0.050277
0.545794,0.619048,0.050885
0.783279,0.621321,0.055995
0.562092,0.645335,0.002381
0.521044,0.703297,0.047848
0.529452,0.599619,0.062595
0.422414,0.426230,0.001009
0.543139,0.250000,0.043343
0.828883,0.590261,0.068878
0.622271,0.604861,0.077456
0.815733,0.588553,0.049594
0.782132,0.586364,0.050904
0.811372,0.593013,0.057783
0.840336,0.562085,0.055594
0.811856,0.584211,0.059616
0.797120,0.297680,0.053569
0.711755,0.603236,0.055802
0.563115,0.251572,0.043144
0.581594,0.388787,0.048807
0.813417,0.549531,0.062006
0.590256,0.279377,0.064116
0.790419,0.585139,0.058032
0.831694,0.595059,0.052405
0.742826,0.658092,0.062850
0.568690,0.585540,0.002399
0.588448,0.341260,0.046116
0.833137,0.579744,0.059663
0.838072,0.579345,0.071527
0.445010,0.209709,0.040837
0.717703,0.567912,0.050787
0.804286,0.563994,0.055782
0.829114,0.557089,0.074112
0.781211,0.570909,0.050938
0.712166,0.582496,0.051825
0.828607,0.590465,0.052048
0.764098,0.587591,0.070031
0.605142,0.203509,0.058643
0.836299,0.569544,0.057290
0.563776,0.619165,0.015255
0.608440,0.420248,0.044162
0.825897,0.581294,0.064577
0.425706,0.706468,0.049945
0.381526,0.463368,0.059242
0.558651,0.595568,0.077499
0.705882,0.571111,0.047094
0.494444,0.432769,0.047671
0.824009,0.591765,0.059815
0.809179,0.602410,0.010851
0.410397,0.299611,0.003431
0.534259,0.580870,0.052242
0.829787,0.590090,0.063157
0.838889,0.593891,0.078543
0.750549,0.601504,0.054410
0.556892,0.654545,0.056117
0.793233,0.645399,0.065111
0.448438,0.549107,0.068555
0.819119,0.569561,0.071570
0.666667,0.579841,0.037359
0.809581,0.601441,0.002600
0.791367,0.614286,0.071648
0.457055,0.471976,0.041149
0.817647,0.532609,0.049217
0.828012,0.583934,0.073626
0.619283,0.633136,0.001799
0.730960,0.639968,0.046076
0.528670,0.505006,0.052518
0.827344,0.594478,0.076774
0.823009,0.572383,0.051422
0.602601,0.608877,0.071052
0.815629,0.572804,0.058522
0.829703,0.567889,0.059300
0.822408,0.568675,0.063101
0.193838,0.617992,0.041319
0.798038,0.610073,0.075472
0.548354,0.566474,0.001630
0.833126,0.555970,0.076987
0.569474,0.605760,0.060004
0.538462,0.684967,0.050699
0.818916,0.603468,0.053557
0.816616,0.597403,0.068131
0.824790,0.573679,0.071705
0.818076,0.586089,0.052168
0.716478,0.672797,0.054913
0.413205,0.449430,0.063252
0.435537,0.291129,0.063521
0.412941,0.794953,0.057476
0.818987,0.558376,0.061436
0.605161,0.629583,0.075610
0.774495,0.597484,0.076095
0.544808,0.578595,0.047166
0.667984,0.279070,0.044870
0.800000,0.592593,0.066471
0.800878,0.564399,0.065340
0.554044,0.595802,0.048734
0.544910,0.286876,0.057552
0.730268,0.585512,0.021187
0.820375,0.557029,0.053447
0.712095,0.375839,0.064193
0.612580,0.527285,0.069898
0.750185,0.566038,0.074804
0.354312,0.317881,0.049553
0.614515,0.624442,0.078340
0.391304,0.393471,0.010880
0.546500,0.562902,0.071658
0.562661,0.524278,0.066371
0.736648,0.555357,0.050900
0.828912,0.568182,0.079424
0.652482,0.423390,0.072454
0.586592,0.442387,0.047619
0.363128,0.676071,0.042567
0.611996,0.545455,0.042996
0.832455,0.571580,0.058284
0.834711,0.584994,0.059183
0.809689,0.597780,0.050994
0.563711,0.559777,0.075683
0.813559,0.583446,0.050118
0.781214,0.585011,0.057235
0.817185,0.582956,0.018201
0.793239,0.593920,0.055495
0.821465,0.573196,0.059628
0.522388,0.712656,0.065318
0.539251,0.550626,0.053374
0.579433,0.505882,0.060503
0.545558,0.584233,0.062470
0.452998,0.380000,0.057585
0.846026,0.597188,0.070283
0.805637,0.601887,0.061472
0.821368,0.568627,0.067991
0.807531,0.587989,0.004201
0.435175,0.315732,0.044709
0.823400,0.564928,0.052244
0.813464,0.564246,0.052174
0.513178,0.650499,0.068842
0.523192,0.476864,0.062505
0.573265,0.711404,0.052032
0.538784,0.676385,0.016441
0.430446,0.663132,0.077634
0.596211,0.606148,0.014240
0.808274,0.593718,0.053418
0.521036,0.522886,0.073348
0.800843,0.589474,0.049646
0.547990,0.594976,0.055458
0.803871,0.563543,0.057110
0.832709,0.581165,0.059954
0.566851,0.267021,0.060512
0.816561,0.562420,0.004950
0.382090,0.355619,0.058585
0.832709,0.568182,0.074902
0.558894,0.276744,0.000015
0.829242,0.590909,0.050870
0.753151,0.600204,0.055819
0.818565,0.577969,0.068123
0.530557,0.556833,0.048742
0.820331,0.576744,0.058048
0.632937,0.544643,0.048936
0.765743,0.563427,0.062566
0.831609,0.548012,0.050555
0.280561,0.516765,0.036079
0.815315,0.603774,0.050713
0.600000,0.589719,0.076906
0.533884,0.594384,0.044226
0.559420,0.575342,0.052071
0.821956,0.609217,0.066041
0.844237,0.571280,0.076667
0.812851,0.591054,0.009037
0.708931,0.590909,0.048114
0.826087,0.558206,0.058778
0.826555,0.569395,0.054400
0.604651,0.536082,0.055336
0.823470,0.593152,0.060108
0.841605,0.577406,0.052207
0.692623,0.554521,0.055371
0.802612,0.591549,0.051378
0.800539,0.579843,0.063884
0.546634,0.225681,0.066912
0.768868,0.572093,0.068194
0.673674,0.497093,0.000029
0.665060,0.576880,0.050073
0.668722,0.211685,0.070247
0.532387,0.569149,0.048384
0.839966,0.568394,0.054346
0.528014,0.567823,0.059413
0.465909,0.505376,0.069656
0.494662,0.433817,0.070897
0.757143,0.589894,0.055839
0.528125,0.601385,0.048940
0.576647,0.592221,0.075039
0.613333,0.434876,0.038895
0.540847,0.543210,0.059597
0.811523,0.601365,0.052499
0.569953,0.620504,0.062990
0.817105,0.555270,0.063328
0.802805,0.578809,0.073851
0.685057,0.573876,0.053645
0.824255,0.570552,0.064658
0.568944,0.577283,0.077204
0.269841,0.705972,0.002434
0.820583,0.580762,0.059040
0.564146,0.565077,0.076818
0.523308,0.575714,0.034767
0.826851,0.589839,0.061470
0.750000,0.614498,0.066502
0.408916,0.655891,0.074760
0.598323,0.717912,0.039055
0.809771,0.567227,0.060248
0.824974,0.567404,0.050008
0.567209,0.558617,0.061279
0.560030,0.583273,0.069072
0.818519,0.578605,0.002491
0.750411,0.572347,0.045995
0.549020,0.242178,0.046993
0.764057,0.553611,0.057801
0.843750,0.556867,0.064906
0.765828,0.357088,0.075475
0.229773,0.625527,0.060073
0.814944,0.566054,0.050115
0.819095,0.600496,0.056145
0.787736,0.590951,0.059672
0.812335,0.565530,0.079211
0.821782,0.585248,0.050382
0.504540,0.700834,0.068659
0.736444,0.726841,0.009661
0.542955,0.602894,0.045660
0.820868,0.581801,0.049511
0.568929,0.572386,0.063648
0.537800,0.583815,0.053116
0.536266,0.595455,0.078857
0.535415,0.566274,0.049124
0.809636,0.580533,0.057531
0.667319,0.727357,0.046299
0.541818,0.672589,0.048273
0.768645,0.581184,0.060167
0.574979,0.361913,0.070496
0.422535,0.612637,0.013713
0.611111,0.578611,0.066763
0.446532,0.315422,0.046755
0.432757,0.493800,0.061113
0.528934,0.543945,0.068942
0.777307,0.585691,0.058089
0.644370,0.614483,0.060954
0.323663,0.784229,0.055211
0.534628,0.576555,0.038192
0.553006,0.617275,0.046883
0.831727,0.588235,0.071535
0.812968,0.573366,0.008132
0.805680,0.576577,0.074862
0.564935,0.604938,0.003547
0.801090,0.599284,0.054913
0.801970,0.576735,0.056022
0.564692,0.683849,0.062287
0.540971,0.584662,0.063568
0.608658,0.596361,0.002589
0.324278,0.738132,0.053883
0.549959,0.575828,0.048690
0.536892,0.564254,0.061139
0.534576,0.552995,0.072683
0.772953,0.287454,0.051678
0.696341,0.628806,0.051144
0.775879,0.311701,0.069916
0.460000,0.722441,0.078964
0.814103,0.599729,0.050764
0.698204,0.569942,0.061621
0.754520,0.571031,0.063511
0.755832,0.551084,0.005310
0.567493,0.240741,0.049609
0.832482,0.596907,0.050120
0.477046,0.637899,0.070197
0.592385,0.612330,0.079393
0.589569,0.563578,0.059920
0.653846,0.713376,0.074391
0.766578,0.591416,0.050444
0.814907,0.560886,0.051336
0.825065,0.579948,0.054517
0.571631,0.602296,0.075089
0.579783,0.583732,0.001101
0.538304,0.591175,0.047222
0.798085,0.597403,0.049405
0.836670,0.565720,0.060925
0.531545,0.496173,0.003175
0.829694,0.570541,0.071406
0.524220,0.575309,0.051578
0.472480,0.465130,0.050806
0.734807,0.576427,0.075706
0.562753,0.317769,0.046832
0.722853,0.624413,0.049117
0.831111,0.571746,0.050778
0.848485,0.569159,0.054319
0.826943,0.595483,0.060081
0.819901,0.586538,0.061971
0.572781,0.484571,0.064934
0.811180,0.560886,0.049943
0.837531,0.560000,0.067853
0.408689,0.272304,0.073752
0.607323,0.467613,0.005635
0.810345,0.578417,0.057654
0.778980,0.565476,0.061583
0.726655,0.581907,0.013699
0.414562,0.656655,0.048042
0.813307,0.596404,0.051099
0.821505,0.595699,0.058869
0.592934,0.236559,0.076519
0.738248,0.581761,0.059220
0.832290,0.567807,0.048353
0.822547,0.565440,0.053746
0.742555,0.589552,0.050472
0.806843,0.591859,0.051654
0.479339,0.724686,0.052107
0.406130,0.497487,0.044337
0.743949,0.578358,0.057372
0.815686,0.587421,0.060942
0.672542,0.538957,0.064700
0.798649,0.568966,0.071494
0.811613,0.599743,0.049751
0.551053,0.609302,0.055895
0.555755,0.563040,0.066980
0.830913,0.591753,0.071707
0.543750,0.590909,0.060467
0.679641,0.584397,0.074100
0.812705,0.600656,0.060527
0.812274,0.586747,0.014836
0.558140,0.302098,0.059678
0.834158,0.561564,0.049277
0.790667,0.590848,0.004911
0.833178,0.575814,0.070502
0.766982,0.608221,0.066030
0.568789,0.586207,0.014109
0.552182,0.275281,0.059209
0.852679,0.568715,0.058435
0.557983,0.321543,0.060653
0.489019,0.605156,0.068170
0.778912,0.563412,0.077048
0.694767,0.578147,0.047434
0.562242,0.546667,0.003830
0.817509,0.576970,0.047486
0.821330,0.574648,0.050914
0.807071,0.589590,0.053579
0.821340,0.601004,0.065888
0.836802,0.598698,0.066620
0.569373,0.578537,0.069165
0.712676,0.267463,0.003397
0.807653,0.576613,0.053408
0.510699,0.415364,0.053762
0.826325,0.596539,0.056559
0.488688,0.615226,0.058232
0.850256,0.558428,0.076865
0.346939,0.803815,0.001651
0.549227,0.578621,0.050594
0.819714,0.550085,0.058597
0.813038,0.565217,0.059529
0.605634,0.686147,0.042197
0.831239,0.581885,0.053517
0.839791,0.587553,0.013253
0.751793,0.581492,0.055841
0.825142,0.563273,0.076141
0.535088,0.701637,0.077393
0.538272,0.520537,0.001446
0.567227,0.337875,0.045865
0.569930,0.576988,0.064944
0.399072,0.422878,0.067072
0.826139,0.579450,0.069521
0.376862,0.620243,0.052203
0.432836,0.189992,0.059820
0.783871,0.576892,0.063719
0.814054,0.589882,0.049721
0.802559,0.561086,0.000513
0.811582,0.607051,0.008017
0.838674,0.582774,0.072037
0.612197,0.600149,0.008773
0.542062,0.572282,0.054612
0.545283,0.576271,0.046235
0.760720,0.587209,0.060449
0.565354,0.587537,0.068870
0.841593,0.564126,0.001654
0.306122,0.242978,0.047705
0.750733,0.566698,0.049079
0.673893,0.554101,0.053605
0.527753,0.266212,0.058517
0.679939,0.600293,0.056619
0.680277,0.333333,0.056916
0.694929,0.578827,0.050741
0.809762,0.549068,0.070068
0.569784,0.510119,0.004184
0.258772,0.241417,0.040675
0.824096,0.562500,0.050648
0.811533,0.597421,0.054136
0.810445,0.576663,0.061398
0.812441,0.570363,0.061573
0.561772,0.608088,0.068158
0.703815,0.794872,0.046648
0.747104,0.601869,0.056860
0.811209,0.549461,0.015471
0.574484,0.305857,0.041491
0.632411,0.632163,0.051317
0.556787,0.566580,0.053761
0.658480,0.219955,0.047142
0.821251,0.579882,0.067946
0.560352,0.576401,0.038281
0.551922,0.252606,0.052569
0.537705,0.559876,0.058812
0.283556,0.394097,0.061364
0.442757,0.533708,0.013057
0.833536,0.599274,0.055500
0.837529,0.593541,0.076064
0.780585,0.578674,0.060504
0.701863,0.737673,0.039055
0.808362,0.556193,0.060805
0.679468,0.764706,0.061681
0.831266,0.557598,0.062590
0.812999,0.586881,0.064888
0.661290,0.592050,0.012235
0.712386,0.665306,0.046940
0.512064,0.619512,0.048127
0.839319,0.587850,0.067217
0.853376,0.557589,0.066750
0.764331,0.587090,0.051532
0.719669,0.598222,0.047077
0.828475,0.574136,0.053741
0.335766,0.255286,0.040993
0.551812,0.608800,0.059669
0.809802,0.567599,0.079253
0.591746,0.577058,0.013823
0.812261,0.575931,0.071784
0.668061,0.638228,0.003043
0.846731,0.534335,0.052086
0.811121,0.592301,0.079310
0.802500,0.560606,0.061439
0.813804,0.588422,0.007625
0.661526,0.587874,0.057875
0.786408,0.558172,0.062915
0.378769,0.469799,0.045659
0.821814,0.571892,0.050247
0.302244,0.574932,0.000687
0.836478,0.583756,0.009806
0.812261,0.597187,0.065242
0.731145,0.575706,0.047888
0.806000,0.584906,0.011830
0.528736,0.245902,0.053008
0.759553,0.583032,0.053275
0.393713,0.392625,0.061267
0.727353,0.241617,0.052861
0.560191,0.567130,0.075082
0.694469,0.403463,0.045962
0.290625,0.545181,0.060068
0.828740,0.568798,0.051917
0.612299,0.565432,0.072208
0.308989,0.716599,0.037764
0.814286,0.579976,0.050104
0.822864,0.564331,0.053426
0.819519,0.573549,0.054020
0.818774,0.595084,0.053030
0.707521,0.590054,0.047392
0.531614,0.569944,0.052505
0.808233,0.575463,0.055427
0.501597,0.469741,0.044119
0.393193,0.563961,0.044484
0.816156,0.567455,0.052507
0.512804,0.371154,0.065863
0.465561,0.480149,0.038388
0.408163,0.305147,0.009547
0.683241,0.645870,0.043153
0.747316,0.623271,0.046122
0.807756,0.579160,0.056156
0.811153,0.566540,0.073903
0.703256,0.569120,0.048899
0.573705,0.604268,0.057385
0.820388,0.589008,0.059573
0.557377,0.745570,0.067090
0.763914,0.582601,0.073773
0.562438,0.589914,0.057516
0.292779,0.604338,0.065883
